Unnamed: 0,file_name,text,text_clean,attribute,feature
448,41d9b3bb-f349-4859-9b29-6b0cc71e071e.jpg,TAT OH Ub SNICKERS SUPER 80r WORK wap 2р nap/ayr Ota) ae ee dm _x000C_,TAT OH Ub SNICKERS SUPER 80r WORK wap 2р napayr Ota ae ee dm _x000C_,1,1
449,420b11f6-47ce-41fe-9cbf-c6f2d729c0fe.jpg,"HP BEPMYT МАРТИНИ BbAHKO БЕЛЫЙ СЛАДКИЙ 15% 0,5Л | _x000C_",HP BEPMYT МАРТИНИ BbAHKO БЕЛЫЙ СЛАДКИЙ 15 05Л  _x000C_,1,1
456,4333066e-2c80-480f-ac90-c0d45f93c488.jpg,Keruyn HEINZ ТОМАТНЫЙ A/n 320г _x000C_,Keruyn HEINZ ТОМАТНЫЙ An 320г _x000C_,1,1
461,44687e66-6efd-4dcb-8433-a0a2a3113797.jpg,а е Лейз 4авоЗВН 111274 прейт Зцъг | \024864н6 “NAL RS ба _x000C_,а е Лейз 4авоЗВН 111274 прейт Зцъг  024864н6 NAL RS ба _x000C_,1,1
462,44bbc6a1-b400-48c6-aa6b-e4f7874baaee.jpg,"| Caxap “NECOK Caxap бель- ', i _x000C_", Caxap NECOK Caxap бель  i _x000C_,1,1
466,44f29545-ed4f-49fc-8d77-a9fc510bfa2c.jpg,"НАПИТОК ИЗ ЧЕРНОГОЛОВКИ БАЙКАЛ ГАЗ Б/А П/Б 2Nn р” р” Ч wee,  _) 3 __ _x000C_",НАПИТОК ИЗ ЧЕРНОГОЛОВКИ БАЙКАЛ ГАЗ БА ПБ 2Nn р р Ч wee   3  _x000C_,1,1
469,45dec874-936f-4877-90a0-1891bb5f963c.jpg,CHOCO Pig ПЕЧЕНЬЕ В шоколддной i ГЛАЗУРИ 360rp | | _x000C_,CHOCO Pig ПЕЧЕНЬЕ В шоколддной i ГЛАЗУРИ 360rp   _x000C_,1,1
472,46173b33-dce8-4faa-91f4-2046569d07ba.jpg,HEINZ КЕТЧУП ЧЕСНОК И ПРЯНОСТИ 320г _x000C_,HEINZ КЕТЧУП ЧЕСНОК И ПРЯНОСТИ 320г _x000C_,1,1
473,4670a5a8-d13a-4237-8ca6-a7f6f2e4b73c.jpg,| Чипсы LAYS 140r | AS HID WV Fey Ab уссе Kp Cima) _x000C_, Чипсы LAYS 140r  AS HID WV Fey Ab уссе Kp Cima _x000C_,1,1
474,46806019-4126-4a33-a877-33eec70b3072.jpg,"1!360,2/ Сахар 4 белый 1кг | щ° _x000C_",13602 Сахар 4 белый 1кг  щ _x000C_,1,1
475,46c6c480-93e6-48ec-8186-89dce7b74508.jpg,HABOP ШОКОЛлАД НЫ х КОН ФЕТ МЕРСИ МОЛОЧНЫЙ 250г we wow „. ow. §0999 _x000C_,HABOP ШОКОЛлАД НЫ х КОН ФЕТ МЕРСИ МОЛОЧНЫЙ 250г we wow . ow. 0999 _x000C_,1,1
476,46e5973e-aba9-41e2-947a-7e2c2af90a45.jpg,ипсы LAYS 140г f See рО <х _x000C_,ипсы LAYS 140г f See рО х _x000C_,1,1
477,473f5622-03ff-484b-9387-3bae6061490b.jpg,"ИВАН КВАСНИМ KBAC TPADMUNOHHDIN ФИЛЬТР ПАСТЕР 42"" _x000C_",ИВАН КВАСНИМ KBAC TPADMUNOHHDIN ФИЛЬТР ПАСТЕР 42 _x000C_,1,1
478,47c444cf-f2fe-48f1-b0d4-6c6cb2ed366c.jpg,"‚Чипсы -AYS 140- "" _x000C_",Чипсы AYS 140  _x000C_,1,1
480,47ec588c-c15c-4d9c-ada4-6ade3ce26891.jpg,ннн ее нн с НО2 . . о ее ее -— . о— - - й a TOFFIFER КОНФЕТЫ ШОКОЛАДНЫЕ 125г Я Г ' fF _x000C_,ннн ее нн с НО2 . . о ее ее  . о   й a TOFFIFER КОНФЕТЫ ШОКОЛАДНЫЕ 125г Я Г  fF _x000C_,1,1
481,47f94745-6dc5-485f-9659-d869574bc594.jpg,"ЧИПСЫ 1АУ`5 СМЕТАНД И ЗЕЛЕНЬ 225Г — wn, — «, ' _x000C_",ЧИПСЫ 1АУ5 СМЕТАНД И ЗЕЛЕНЬ 225Г  wn    _x000C_,1,1
483,48824473-e275-4704-9905-9877728889d0.jpg,"| БЗМЖ Сметана ,  'ПРОСТОКВАШИНО аи  300г | 15% oo Мх | / _x000C_", БЗМЖ Сметана   ПРОСТОКВАШИНО аи  300г  15 oo Мх   _x000C_,1,1
486,48dfec4b-2bc7-4ce9-a149-b77a3476145e.jpg,_БЁА_Л)Т( Сметана SES лоа НО ПРОСТОКВАШИНО 300г 15% _x000C_,БЁАЛТ Сметана SES лоа НО ПРОСТОКВАШИНО 300г 15 _x000C_,1,1
489,493159d5-839a-4f79-a320-89330655ea00.jpg,Коллекция конфет = КОРКУНОВ 165г оке 6сар » fee Bg as oS mare _x000C_,Коллекция конфет  КОРКУНОВ 165г оке 6сар  fee Bg as oS mare _x000C_,1,1
490,495f19f3-5bf3-4d70-9a27-cba31c6b6cae.jpg,ВАС TOFFIFEE КОНФЕТЫ LWOKC : _x000C_,ВАС TOFFIFEE КОНФЕТЫ LWOKC  _x000C_,1,1
491,4960c1dd-690e-4cc5-b32d-d938133a0700.jpg,NABO СТАРЫИ MEN МЯГК СВЕТ 4.3%“ С 0.45n _x000C_,NABO СТАРЫИ MEN МЯГК СВЕТ 4.3 С 0.45n _x000C_,1,1
496,4a1f1cac-e3e7-4778-8492-689c2925f7ce.jpg,"ADRENALINE RUSH НАПИТОК ЭНЕРГЕТИЧЕСКИМ ГАЗ 0,449"" | _x000C_",ADRENALINE RUSH НАПИТОК ЭНЕРГЕТИЧЕСКИМ ГАЗ 0449  _x000C_,1,1
498,4a2ab1e0-d887-44c9-9927-e141ab36d98c.jpg,WOK.BATOHYMK SNICKERS SUPER 80/95 ==е ae AO _x000C_,WOK.BATOHYMK SNICKERS SUPER 8095 е ae AO _x000C_,1,1
502,4ab2f05f-9827-4c1c-889a-5655a0248bec.jpg,"_——_ Вино АПСНЫ O.75n "" _x000C_", Вино АПСНЫ O.75n  _x000C_,1,1
503,4ad2e7da-d983-4b9e-92c5-60f290c33ec9.jpg,— | ЖЕЛ’ТАЧ БОЧКА КВАС CHE у фИ cA ‘ 5Л і _x000C_,  ЖЕЛТАЧ БОЧКА КВАС CHE у фИ cA  5Л  _x000C_,1,1
505,4b197dcd-dc06-483c-bd0f-05289412f65b.jpg,HAN. Б/А ГАЗ.КОЛА — ДОБРЫЙ 1/ _x000C_,HAN. БА ГАЗ.КОЛА  ДОБРЫЙ 1 _x000C_,1,1
509,4ba80b7c-da32-4d9f-af71-58a200ffb2a5.jpg,CBATON ACTOUHMK ПИТЬЕВАЯ ВОДА ГАЗ _x000C_,CBATON ACTOUHMK ПИТЬЕВАЯ ВОДА ГАЗ _x000C_,1,1
511,4bef15bb-df96-415c-84bc-8fa34491186a.jpg,ЧИПСЫ LAYS КРАБ : 140/150Г _x000C_,ЧИПСЫ LAYS КРАБ  140150Г _x000C_,1,1
516,4cb53672-bda0-49a1-afbd-8dc91f52a7c0.jpg,оололололелОлалоллллолооь — OBR bIn НАПИТОК КОЛА B/ САХ B/ AC/F UW _x000C_,оололололелОлалоллллолооь  OBR bIn НАПИТОК КОЛА B САХ B ACF UW _x000C_,1,1
517,4ce7bd32-3d83-4e2f-84bb-9cb6fab1d871.jpg,= MICKERS SUPER oKonABHElM БАТОНЧИК _x000C_, MICKERS SUPER oKonABHElM БАТОНЧИК _x000C_,1,1
518,4ceef8d0-6553-4b79-ae71-c3ad7b2fb5f7.jpg,Ee 2 cere eee  ЯЙЦО КУРИНОЕ СТОЛОВОЕ — 1КАТЕГОРИЯ 10ШТ ТЕНДЕР _x000C_,Ee 2 cere eee  ЯЙЦО КУРИНОЕ СТОЛОВОЕ  1КАТЕГОРИЯ 10ШТ ТЕНДЕР _x000C_,1,1
520,4d3a9214-6100-409d-88ce-f33e47469214.jpg,ИИИ Квас Желтая_ — 4607056587507 очка П/ 6 1‚5Л. |  102410625 *  VODA 20.5.10/2)\ _ _x000C_,ИИИ Квас Желтая  4607056587507 очка П 6 15Л.   102410625   VODA 20.5.102  _x000C_,1,1
521,4d40b78f-7e43-46f5-9f7b-63e7c3c14934.jpg,"7  БАЛТИКА №3 КЛАСС ПИВО CBET ФИЛ ПАСТ 4,8%0,45N  : Е _x000C_",7  БАЛТИКА 3 КЛАСС ПИВО CBET ФИЛ ПАСТ 48045N   Е _x000C_,1,1
526,4dcd0ee6-bfd5-40f3-aae6-eae0dc5ce295.jpg,"ВИСКИ ВИЛЬЯМ ЛОУСОНС 40% 0,7Л 1 599% _x000C_",ВИСКИ ВИЛЬЯМ ЛОУСОНС 40 07Л 1 599 _x000C_,1,1
527,4dd59ef4-d279-421b-912a-e08a9600b995.jpg,ho СТАРЫЙ MI льЬНник O.45n a toa * 19 ъ . en pee ° ' t [ _x000C_,ho СТАРЫЙ MI льЬНник O.45n a toa  19 ъ . en pee   t  _x000C_,1,1
531,4e6c7c28-fa12-4d6d-a6a2-5e8e110d7903.jpg,ES ЫН eee eee Конфеты TOFFIFEE 125г ' _x000C_,ES ЫН eee eee Конфеты TOFFIFEE 125г  _x000C_,1,1
532,4ea3ef44-d68f-4b6e-a165-9060ece3f04e.jpg,"ст ОК ADRENALINE RUSH 0, 449n | | ояА 1 A3 _x000C_",ст ОК ADRENALINE RUSH 0 449n   ояА 1 A3 _x000C_,1,1
536,4eead879-ee48-40b0-8dc1-cdfef1e135e6.jpg,hin LAYS 225r . [a] |  j CMETAHA И ЗЕЛЕНЬ  ! > Fee Щ i> _x000C_,hin LAYS 225r . a   j CMETAHA И ЗЕЛЕНЬ    Fee Щ i _x000C_,1,1
539,4f4dea90-8cf9-4b0c-87cf-96f3b4dc7f74.jpg,"ПРОСТОКВАШИНО КЕФИР none 2,5% ЭЗОГ МОЛОЧНОГО ЖИРА _x000C_",ПРОСТОКВАШИНО КЕФИР none 25 ЭЗОГ МОЛОЧНОГО ЖИРА _x000C_,1,1
540,4f627e3f-22a9-4294-b6ab-efbb4ee26c83.jpg,і БЗМ ж Кефир ПРОС ТОКВАШИНО ЭЗОг . _x000C_, БЗМ ж Кефир ПРОС ТОКВАШИНО ЭЗОг . _x000C_,1,1
544,4feeb975-4cb9-4468-a371-013f4ff3d5d8.jpg,gr ыча мнач ечачваннннм анннач оннн аееа » ёоврый НАПИТОК КОЛА Б/ А С/ Г1Л ПЛ/ _x000C_,gr ыча мнач ечачваннннм анннач оннн аееа  ёоврый НАПИТОК КОЛА Б А С Г1Л ПЛ _x000C_,1,1
545,4ff1dd97-da41-4218-8b8b-26c7db6034f9.jpg,цопиток ADRENALINE RUSH 0.4490 a pantie y ecu S ann As _x000C_,цопиток ADRENALINE RUSH 0.4490 a pantie y ecu S ann As _x000C_,1,1
552,50e7b5db-c706-41a4-8a7e-b64cd49f2ea5.jpg,Б ЧИПСЫ САУ` 8 СМЕТАНА И ЗЕЛЕНЬ 226г | _x000C_,Б ЧИПСЫ САУ 8 СМЕТАНА И ЗЕЛЕНЬ 226г  _x000C_,1,1
554,511305e6-6a4b-4276-8d6e-4ab6e05673ad.jpg,NnBo СТАРЫЙ МЕЛЬНИК из й POW MATH COREL л. С/Ь OAs | _x000C_,NnBo СТАРЫЙ МЕЛЬНИК из й POW MATH COREL л. СЬ OAs  _x000C_,1,1
556,51aae401-849a-4f46-8d6d-e8d34c8a8431.jpg,НАПИТОК МАРТИНИ BbRHKO 0.5A аром.белый сладкий _x000C_,НАПИТОК МАРТИНИ BbRHKO 0.5A аром.белый сладкий _x000C_,1,1
558,51be44e2-b4b6-4d96-850c-e76dea4c1c02.jpg,"° ВодА ПИТЬЕВАЯ CBATOY | “CTO, ГАЗ П/Б 1 5Л _x000C_", ВодА ПИТЬЕВАЯ CBATOY  CTO ГАЗ ПБ 1 5Л _x000C_,1,1
559,51cbec78-c21b-4814-b83e-797f75a1efb0.jpg,A MRENALINE ays 6697 a _x000C_,A MRENALINE ays 6697 a _x000C_,1,1
561,51f71d15-4d83-4be3-8e4f-5e01fdb1ef8c.jpg,ЧЕРНОГОЛОВКА НАПИТОК БАЙКАЛ ГАЗ 2Л я 10 ва _x000C_,ЧЕРНОГОЛОВКА НАПИТОК БАЙКАЛ ГАЗ 2Л я 10 ва _x000C_,1,1
565,52743e9f-05c5-413c-a2bc-abb3b9bd58d2.jpg,"BIMK Kegup ПРОСТОКВАШИНО 930г : 2,5% _x000C_",BIMK Kegup ПРОСТОКВАШИНО 930г  25 _x000C_,1,1
566,529dad31-28a8-4070-95ac-d4f6ef07c3a9.jpg,"||Вино АПСНЫ 0.75л . | MKEIVCICTIOd PLO, МС` ЛУ Dk OY С эЭ( у( УЕ` _x000C_",Вино АПСНЫ 0.75л .  MKEIVCICTIOd PLO МС ЛУ Dk OY С эЭ у УЕ _x000C_,1,1
567,52c75bf4-3464-4cad-a9da-2466e6c35ad7.jpg,AULLO КУРИНОЕ СТОЛОВОЕ : я : 1КАТЕГОРИЯ 10UWIT ТЕНДЕР ° в : _x000C_,AULLO КУРИНОЕ СТОЛОВОЕ  я  1КАТЕГОРИЯ 10UWIT ТЕНДЕР  в  _x000C_,1,1
568,52cd4d85-077b-4d54-9ab0-84fe538e37e2.jpg,еэ_?рый НАПИТОК KONA 5Б/ А С/ Г1Л ПЛ/ _x000C_,еэрый НАПИТОК KONA 5Б А С Г1Л ПЛ _x000C_,1,1
569,52df683b-41aa-476f-8636-9c52d636d604.jpg,!……— ЛИДСКИЙ XE Me 1 5)- ! | _x000C_, ЛИДСКИЙ XE Me 1 5   _x000C_,1,1
570,52ea6c59-4391-4dff-b645-9ad74dc8cda0.jpg,TOFFIFER КОНФЕТЫ ШОКОЛАДНЫЕ 1257 _x000C_,TOFFIFER КОНФЕТЫ ШОКОЛАДНЫЕ 1257 _x000C_,1,1
572,5381b905-e049-43f5-b74e-451a35b2d728.jpg,і 2проСТОКВАШИНО КЕФИР оы | он „ЕЛ | _x000C_, 2проСТОКВАШИНО КЕФИР оы  он ЕЛ  _x000C_,1,1
573,53dd36a6-8a87-4450-9f65-299b40eaac34.jpg,— ПАБОР ( ОКОЛАДНЫХ КОНФЕТ МЕРСИ ц АССОРТИ КОР.250Г Ва _x000C_, ПАБОР  ОКОЛАДНЫХ КОНФЕТ МЕРСИ ц АССОРТИ КОР.250Г Ва _x000C_,1,1
574,53e2ecf4-fe58-4302-a391-316a38b5a1a1.jpg,"a ewan LOTTE TORONTO 336r  С APOMATOM БАНАНА прослоен.гл. 199”  ав о н — «, FF _x000C_",a ewan LOTTE TORONTO 336r  С APOMATOM БАНАНА прослоен.гл. 199  ав о н   FF _x000C_,1,1
580,544803aa-a3f7-4356-8f7f-fc9309be7677.jpg,Ha6op MERCI woKxonapHpiiA 250r ee DO . _x000C_,Ha6op MERCI woKxonapHpiiA 250r ee DO . _x000C_,1,1
588,559c49b7-465f-4aec-8fda-61e9327098af.jpg,"ШОК.БАТОНЧИК SNICKERS SUPER 80/95, | _x000C_",ШОК.БАТОНЧИК SNICKERS SUPER 8095  _x000C_,1,1
590,55a5012b-9836-4dc7-bb0c-6ee00d4fb045.jpg,"Пиво СТАРЫЙ МЕЛЬНИК 0.45л il | VIS BOYOHKA МЯГ.свет.4. 3% c1F,6 | _x000C_",Пиво СТАРЫЙ МЕЛЬНИК 0.45л il  VIS BOYOHKA МЯГ.свет.4. 3 c1F6  _x000C_,1,1
591,55d827d3-335c-4c95-9cdc-f1adcf99c9f7.jpg,Пиво БАЛТИКА KNACCHU.NES 0.45n | | _x000C_,Пиво БАЛТИКА KNACCHU.NES 0.45n   _x000C_,1,1
592,55e37d36-bd07-4d28-a70b-246c7f8005a5.jpg,"' a › i al’, 2h .« @] - ПРОСТОКВАШИНО face, 64 см:тдндвхзоогпл/ст ИЫ | (MAHON) _x000C_", a  i al 2h .   ПРОСТОКВАШИНО face 64 смтдндвхзоогплст ИЫ  MAHON _x000C_,1,1
594,56633b43-197e-4b19-a621-27ae54c5301e.jpg,"цв Напитек МАРТИНИ EbAHKO © 57 "" ren К yay? _x000C_",цв Напитек МАРТИНИ EbAHKO  57  ren К yay _x000C_,1,1
596,567a5e56-9233-4999-94c1-1d04d2fdbb1d.jpg,"НФет oo TOFA Ege 125, — ST i, _x000C_",НФет oo TOFA Ege 125  ST i _x000C_,1,1
597,56b4b102-9259-423d-a54d-ca90cc42ba8a.jpg,— „с тончик SNICKERS SLPE? 8C'r ‘| Ид у yw okt | _x000C_, с тончик SNICKERS SLPE 8Cr  Ид у yw okt  _x000C_,1,1
601,56f863fa-3189-445e-95e6-22be836f1d5c.jpg,‚ Виски Вильям ЛОУСОНС О.7л . _x000C_, Виски Вильям ЛОУСОНС О.7л . _x000C_,1,1
603,5760e571-8ecf-4130-a85a-fadee5915de3.jpg,"Изделие ОРИОН ЧОКО ПАЙ 360г roHnpMb влугс вг зури г OF/ pe , : _x000C_",Изделие ОРИОН ЧОКО ПАЙ 360г roHnpMb влугс вг зури г OF pe   _x000C_,1,1
606,579dac76-25ea-4795-9c80-d10471377126.jpg,аИЙ ЯЙЦО КУРИНО ОЛОВС ‹ 1КАТЕГОРИЯ 10ШТ ТЕНДЕР [ — ” < _x000C_,аИЙ ЯЙЦО КУРИНО ОЛОВС  1КАТЕГОРИЯ 10ШТ ТЕНДЕР     _x000C_,1,1
608,57e17ead-c53f-402d-8ee0-2efbec518e44.jpg,| 'Напиток DRIVE ‚АЛ `ОРИДЖИНАЛ то-низирукн б ’алк a3. _x000C_, Напиток DRIVE АЛ ОРИДЖИНАЛ тонизирукн б алк a3. _x000C_,1,1
609,58a6c8e2-ecf0-4012-8299-d4093aa0944c.jpg,Батончик SNICKERS SUPER 80r LK SBD BR TE EO ORE ME Om р _x000C_,Батончик SNICKERS SUPER 80r LK SBD BR TE EO ORE ME Om р _x000C_,1,1
613,59177970-9eed-4995-8fa7-e09e0a86fa0f.jpg,"НАП.ЫА ЭНЕРГ.ДРАЙВ МИ ОРИДЖИНАЛ ГАЗ.Ж/Б 0,449Л _x000C_",НАП.ЫА ЭНЕРГ.ДРАЙВ МИ ОРИДЖИНАЛ ГАЗ.ЖБ 0449Л _x000C_,1,1
618,59b2b583-ef76-49d6-b100-a6407dfe9f48.jpg,ЯИЦО CTONOBOE Cl WWIT BOKC _x000C_,ЯИЦО CTONOBOE Cl WWIT BOKC _x000C_,1,1
620,5a036420-2245-4d52-8068-b6c13f17f35e.jpg,Чипсы LAYS 225г | Pos 6 Bp pee _x000C_,Чипсы LAYS 225г  Pos 6 Bp pee _x000C_,1,1
621,5a3c113c-6b6a-4c85-a4c9-0349a1dce9ea.jpg,"Пиво светлое | AI at txoe 4,8% _x000C_",Пиво светлое  AI at txoe 48 _x000C_,1,1
623,5ae70d08-e414-45ba-94fa-bd752b6267e4.jpg,Батончик SNICKERS SUPER 80; : | TESSP-OR KO BYE MOKD MOP oe _x000C_,Батончик SNICKERS SUPER 80   TESSPOR KO BYE MOKD MOP oe _x000C_,1,1
624,5b01c8d7-1660-45a7-bb58-67991c2f6236.jpg,_\Й -——— -— -— Н ННННЙ | LAYS ЧИПСЫ КРАБ 140г _x000C_,Й    Н ННННЙ  LAYS ЧИПСЫ КРАБ 140г _x000C_,1,1
626,5b6e21db-ce78-4d99-8bd5-477313683d1c.jpg,Сахар-песок/Сахар { белый 1кг 5 a za ee _x000C_,СахарпесокСахар  белый 1кг 5 a za ee _x000C_,1,1
627,5b84c0f2-86a7-4752-82d3-73aaab1e8487.jpg,"ВОДА ПИТЬЕВАЯ СВЯТОЙ ИСТОЧНИК ГАЗ П/Б 1,57 _x000C_",ВОДА ПИТЬЕВАЯ СВЯТОЙ ИСТОЧНИК ГАЗ ПБ 157 _x000C_,1,1
632,5c3b856e-15a3-4696-8fa1-a0a11157ea87.jpg,"ВИСКИ WILLIAM LAWSONS КУПАЖИРОВАННЫЙ ЗГОДА 40% 0,751 _x000C_",ВИСКИ WILLIAM LAWSONS КУПАЖИРОВАННЫЙ ЗГОДА 40 0751 _x000C_,1,1
635,5c8e9b10-eecd-4fe0-8200-969f98700319.jpg,Ъ Чипсы LAYS 225г ' ЯЕ РУар . _x000C_,Ъ Чипсы LAYS 225г  ЯЕ РУар . _x000C_,1,1
638,5d0a10d4-44f5-46fd-ab70-301c3c0241b8.jpg,"BUCK ВИЛЬЯМ ЛОУСОНС 40% 0,7/1 1 59990 _x000C_",BUCK ВИЛЬЯМ ЛОУСОНС 40 071 1 59990 _x000C_,1,1
639,5d0e7600-c9c7-4248-9d1b-c1b69e5cd712.jpg,ne | Вино АПСНЫ 0.75n ' _x000C_,ne  Вино АПСНЫ 0.75n  _x000C_,1,1
643,5da8a5c2-a404-46a1-ac02-6b13d9ed9740.jpg,I SSEESSSSOe’SZSC ааьаа 0° Напиток ВИЛЬЯМ ЛОУСОНС 0.7л . ЕА ]рр - _x000C_,I SSEESSSSOeSZSC ааьаа 0 Напиток ВИЛЬЯМ ЛОУСОНС 0.7л . ЕА рр  _x000C_,1,1
644,5dc8857d-432c-4af2-83ce-d4d97b457133.jpg,| a ne LAYS 225r OE ake { _x000C_, a ne LAYS 225r OE ake  _x000C_,1,1
646,5df823ce-24b2-4135-99de-77ad1ae736c6.jpg,Напиток МАРТИНИ BbAHKO 0.5л ' apom белым сладкиий . _x000C_,Напиток МАРТИНИ BbAHKO 0.5л  apom белым сладкиий . _x000C_,1,1
647,5e5eabf7-afa6-4ba7-b3ad-86b848c15bed.jpg,— | 1C2 САХАР- NECOK БЕЛЫЙ КРИСТАЛЛИЧЕСКИЙ ФАС IKT _x000C_,  1C2 САХАР NECOK БЕЛЫЙ КРИСТАЛЛИЧЕСКИЙ ФАС IKT _x000C_,1,1
648,5e8e8e29-8eed-49e8-ae9e-48d2cb5126c1.jpg,"СТАРЫЙ МЕЛЬНИК ИЗ & 7очон“_'—і_('д'і'іи_в”о“с'вет МЯГ ПАСТ&,3%0,45Л CT/ БУТ _ @аа В 6© aa _x000C_",СТАРЫЙ МЕЛЬНИК ИЗ  7очондивосвет МЯГ ПАСТ3045Л CT БУТ  аа В 6 aa _x000C_,1,1
649,5ea6e042-5bd7-440b-8401-c5a2bfe992b1.jpg,"_ —————`_""—_————°°——_—""-———; tt 8 ° DRIVE ME SHEP! Е1 МАНИ 5М Dy Алт * Varor 4. 0,449/1 й te [ _x000C_",  tt 8  DRIVE ME SHEP Е1 МАНИ 5М Dy Алт  Varor 4. 04491 й te  _x000C_,1,1
651,5ecd400c-61cb-4fb2-b2be-7aeec404ec21.jpg,Е СТОЛОВОЕ 1КАТЕГОРИЯ 10ШТ ТЕНДЕР а Ze СОС _x000C_,Е СТОЛОВОЕ 1КАТЕГОРИЯ 10ШТ ТЕНДЕР а Ze СОС _x000C_,1,1
654,5f1cf880-0f1d-433d-95da-f19fb2490258.jpg,"| bIMMK Кефир ПРОСТОКВАШИНО 930r "" as _x000C_", bIMMK Кефир ПРОСТОКВАШИНО 930r  as _x000C_,1,1
658,5f53cab8-7176-4064-a940-db7284bb0b6a.jpg,ПРОСТОКВАШИНО КЕФИР ПРОДУКЕ OE} \м » оО/ OAT NAL ЗАМЫЕНЫИТЬЕЛ@ _x000C_,ПРОСТОКВАШИНО КЕФИР ПРОДУКЕ OE м  оО OAT NAL ЗАМЫЕНЫИТЬЕЛ _x000C_,1,1
659,5f6aec3e-4b4d-4136-933a-b6310db1a4a1.jpg,{И iif Caxap necow * _x000C_,И iif Caxap necow  _x000C_,1,1
662,60690e7e-dec0-47ea-8bc9-8ae87f8321cc.jpg,в “ SNICKERS SUPER ШОКОЛАДНЫЙ БАТОНЧИК _x000C_,в  SNICKERS SUPER ШОКОЛАДНЫЙ БАТОНЧИК _x000C_,1,1
663,60826dcd-8614-494a-a0c1-4ecefec7ec6f.jpg,53MK Сметана @ ‘ ПРОСТОКВАШИНО 300г _x000C_,53MK Сметана   ПРОСТОКВАШИНО 300г _x000C_,1,1
666,614573c5-5f9c-4f35-9bf7-5a7d6d495ff1.jpg,NUBU БАЛИ ИКА №3 КЛАССИЧЕСК. СВ.АЛК.4.8% Ж/5 0.45/1 _x000C_,NUBU БАЛИ ИКА 3 КЛАССИЧЕСК. СВ.АЛК.4.8 Ж5 0.451 _x000C_,1,1
669,619851e8-8fb1-49c9-b736-39dc45ba337d.jpg,ЧИПСЫ LAY’S КРАБ _ 140/150Г _x000C_,ЧИПСЫ LAYS КРАБ  140150Г _x000C_,1,1
675,6218dd2d-a50f-46d8-afdc-abd6a9c10555.jpg,"Bona питьевая Святой ИСточни 46039340007а — Газированная ""76 1,5 19000006942 ® л. VOUA 16 4 413) - _x000C_",Bona питьевая Святой ИСточни 46039340007а  Газированная 76 15 19000006942  л. VOUA 16 4 413  _x000C_,1,1
677,626adb19-ab92-4f86-ab7a-f1e26dcacc89.jpg,' Комфетьы VOFFIFEE 123г | _x000C_, Комфетьы VOFFIFEE 123г  _x000C_,1,1
680,62a86638-748c-42ba-8bdb-c5cacd7033df.jpg,"Пиво СТАРЬ И МЕЛЬНИК Ы 0.45n $13 Cr gern gy: AML, Oey aw, ee: _x000C_",Пиво СТАРЬ И МЕЛЬНИК Ы 0.45n 13 Cr gern gy AML Oey aw ee _x000C_,1,1
681,62bb5417-7794-4c60-bfcf-2b9f7631e046.jpg,"Нд!іИТОК Ь/А ЭНЕРГ. ‚& АДРЕНАЛИН PAL Ж/Б 0,449/ _x000C_",НдИТОК ЬА ЭНЕРГ.  АДРЕНАЛИН PAL ЖБ 0449 _x000C_,1,1
684,6336b306-0764-4cfb-855c-385bbc42e5a7.jpg,г— чипПсСы LAY 5 СМЕТАНЛ И ЗЕЛЕНЬ 225! _x000C_,г чипПсСы LAY 5 СМЕТАНЛ И ЗЕЛЕНЬ 225 _x000C_,1,1
689,639db7c9-9480-42fe-9bec-9e9781e49029.jpg,| B3MMK Кефир ПРОСТОКВАШИНО 930r 7 2.7. _x000C_, B3MMK Кефир ПРОСТОКВАШИНО 930r 7 2.7. _x000C_,1,1
690,63d928c3-bfb6-4a8d-92b0-0c53dcca9ea7.jpg,"п‘”“""…”'цш Батонцик ‚ # Сникерс Супер В 210 3 вог_ Т АН 862 Mig) _x000C_",пцш Батонцик   Сникерс Супер В 210 3 вог Т АН 862 Mig _x000C_,1,1
693,64533d3c-d05f-4e3e-bcab-8db9309d1871.jpg,| Вода CBATOY *CTOUHN aK 1.5л ю-псвси бея/.д:а 1/ С ` _x000C_, Вода CBATOY CTOUHN aK 1.5л юпсвси бея.да 1 С  _x000C_,1,1
694,64552e50-94ab-4d01-bcff-303c1fd02ac7.jpg,| HEINZ КЕТЧУП ТОМАТНЫЙ x _x000C_, HEINZ КЕТЧУП ТОМАТНЫЙ x _x000C_,1,1
697,64b287be-49cb-412e-894f-150e81712cd0.jpg,"@ ВНО АПСНЫ КРАСНОЕ ГУ СЛ 0,781 (АБХАЗИЯ) 549.99 _x000C_", ВНО АПСНЫ КРАСНОЕ ГУ СЛ 0781 АБХАЗИЯ 549.99 _x000C_,1,1
699,65209017-6031-403f-add2-98bff9801577.jpg,ЯЙЦа КРАСНАЯ QEMA тошт куриные столовые C1 _x000C_,ЯЙЦа КРАСНАЯ QEMA тошт куриные столовые C1 _x000C_,1,1
700,6527193c-59b8-41f1-b655-c23fb7e7274e.jpg,"B3M)K CMETAHA ""POCTOKBAWINHC 15% П/ст 300r _x000C_",B3MK CMETAHA POCTOKBAWINHC 15 Пст 300r _x000C_,1,1
703,656cd957-a3c3-435a-bf6d-45423fab0e42.jpg,Ё | PEC SIOKBAWINHO КЕФИР | '}22?7.11’.?53' | ; MonoYy Horm Witting _ _x000C_,Ё  PEC SIOKBAWINHO КЕФИР  227.11.53   MonoYy Horm Witting  _x000C_,1,1
