file_name,text,text_clean,feature
1e444cd2-067b-409c-8819-4959dad71f5f.jpg,| Шоколад ALPEN GOLD 85r i _x000C_, шоколад alpen gold 85r i  x000c ,0
b2b89456-77b3-4a0f-add5-84d56fc8ccc5.jpg,| Корм CHAPPI В5: '] _x000C_, корм chappi в5   x000c ,0
4e6c7c28-fa12-4d6d-a6a2-5e8e110d7903.jpg,ES ЫН eee eee Конфеты TOFFIFEE 125г ' _x000C_,es ын eee eee конфеты toffifee 125г   x000c ,1
e7346719-f3fa-4767-a513-33c02b70c74e.jpg,"ИИИ 3е о аче cco ] мельник из бочонка 46066220:23, | МИГКОеЕ 4,3% с/б 0,45л. 102139775 ® РТУ 4 4 2/ <, _x000C_",иии 3е о аче cco  мельник из бочонка 4606622023  мигкоее 43 сб 045л  102139775  рту 4 4 2   x000c ,1
517aaefe-d074-4b11-8329-360c29f84651.jpg,"Жевательная Резинка DIROL 13,6г АРБУЗНАЯ СВЕЖЕСТЬ _x000C_",жевательная резинка dirol 136г арбузная свежесть  x000c ,0
9da8f6c2-0c35-4fe6-a42d-be00dfaac80b.jpg,ДРАЖЕ SKITTLES/CKUTTAC КИСЛОМИКС 38F | _x000C_,драже skittlesckuttac кисломикс 38f   x000c ,0
59a578b7-1acb-4317-9c8c-ce08f882ed49.jpg,"ЛИКЕР ВАП.ЕУ$/БЕЙЛИС :' СЛИВОЧНЫЙ ОРИГ.17% 0,71 |: 17993° |  > SEE >, aa, ° _x000C_",ликер вап еубеилис  сливочныи ориг 17 071  17993    see  aa   x000c ,0
be17e9f2-2742-4442-8318-12a38057bcf2.jpg,Н Шоколад MILKA 85г xs _x000C_,н шоколад milka 85г xs  x000c ,0
f37bd94f-ce59-4a3e-b7b4-cb06dd7743db.jpg,"BUHO CTEMWKBAMH ШАРДОНЕ БЕЛОЕ ' ПОЛСУХОЕ 12,5% 0,.75n й РИ й _x000C_",buho ctemwkbamh шардоне белое  полсухое 125 0 75n и ри и  x000c ,0
d437a2b3-a499-4807-b072-1cdd32da3fe3.jpg,"НАП АЛКН КХАР of A OCH p | ИДЖИНАЛ 35, OSI AET 6 и АМА _x000C_",нап алкн кхар of a och p  иджинал 35 osi aet 6 и ама  x000c ,0
60826dcd-8614-494a-a0c1-4ecefec7ec6f.jpg,53MK Сметана @ ‘ ПРОСТОКВАШИНО 300г _x000C_,53mk сметана   простоквашино 300г  x000c ,1
9d918f00-e99d-4883-a4d4-f4e9d4506681.jpg,' Бренди BARREL О.5л .| _x000C_, бренди barrel о 5л    x000c ,0
37a934cb-4362-4d56-becc-362b02eceee8.jpg,EVERVESS НАПИТОК B/ А СИЛ/ ГАЗ ИНДИАН ТОНИК 1/ ПЛ/ БУТ _x000C_,evervess напиток b а сил газ индиан тоник 1 пл бут  x000c ,0
cf308bda-1332-458c-8b51-96157510469e.jpg,LAYS ЧИПСЫ KPAB 140Г _x000C_,lays чипсы kpab 140г  x000c ,1
777108e5-9593-464f-97c0-6d5b8ed70b52.jpg,НАП&1Т00‹ ЭНЕРГ.дРдИВ МИ Б д ГАЗ НИТРО БУСТо 139 Л _x000C_,нап1т00 энерг дрдив ми б д газ нитро бусто 139 л  x000c ,1
cb1b89cb-4d59-4c97-a153-ed95f7ff1c81.jpg,"| ВИНО АПСНЫ ` KPACHOE П/СЛ 0,75 л _x000C_", вино апсны  kpachoe псл 075 л  x000c ,1
455ba7ee-5edd-45e8-a562-c305c5496ce7.jpg,"ВОДКА ГРАФ ЛЕДОФФ 40% 0,5 - Л Ё _x000C_",водка граф ледофф 40 05  л е  x000c ,0
7185f037-6a61-4619-8db9-46722b2c4dcb.jpg,"Yan TESS САНРАЙЗ 100x1,8r черный покетированный _x000C_",yan tess санраиз 100x18r черныи покетированныи  x000c ,0
d1cec3c4-afd9-4931-a674-a17b3d531883.jpg,бсонфеты TOFFIFEE 125г | _x000C_,бсонфеты toffifee 125г   x000c ,1
525481e9-c6ab-4c76-a698-8f42b82c296c.jpg,"Fe oe ADRENALINE RUSU HAIN К . ЭНЕРГЕТИЧЕСКИЙ ГАЗ 0,449/1 _x000C_",fe oe adrenaline rusu hain к   энергетическии газ 04491  x000c ,0
01b274f8-bd81-4b9c-95e9-1c6e51b1e842.jpg,"' Напиток MIN) ВАР мд 7, | _x000C_", напиток min вар мд 7   x000c ,0
45dec874-936f-4877-90a0-1891bb5f963c.jpg,CHOCO Pig ПЕЧЕНЬЕ В шоколддной i ГЛАЗУРИ 360rp | | _x000C_,choco pig печенье в шоколдднои i глазури 360rp    x000c ,1
d580c097-cc76-47b3-ab8d-2030175d77a9.jpg,о \  НАБОР ШОКОЛАДНЫ!› КОНФЕТ МЕРСИ \ АССОРТИ КОР.250Г \ E9A90 | _x000C_,о   набор шоколадны конфет мерси  ассорти кор 250г  e9a90   x000c ,1
f4a40cd3-4590-4cf1-8e21-c92920c0ae9d.jpg,ВоллоллАОлОлЛлОоООаОоооо оааа °° | Caxap-necox Сахар белый 1кг | | _x000C_,воллоллаололллооооаооооо оааа   caxapnecox сахар белыи 1кг    x000c ,1
5be9c5f1-1f71-4768-b277-22e203428fcb.jpg,"Вино СНАМРАСМЕ МОЕТ 0.75n ANT. OL, MIPERLAL vai beet бр _x000C_",вино снамрасме моет 0 75n ant  ol miperlal vai beet бр  x000c ,0
c6aa877d-2043-42d1-8a3d-b33af0f4e5d0.jpg,СОСИСКИ МОЛОЧНЫЕ ГОСТ BACKO® MACH/ NP ЗЗОГ (ВЕЛИКОЛУКСКИЙ MK) | — аь @ 170 oa _x000C_,сосиски молочные гост backo mach np ззог великолукскии mk   аь  170 oa  x000c ,0
ab4fae58-cdbc-4c30-8519-0033f15aaa66.jpg,"| Kondern, TOFFIFEE 125г . _x000C_", kondern toffifee 125г    x000c ,1
9c211a74-99d0-432a-ba09-317336a068c0.jpg,Иа CAXAP-NECOK БЕЛЫЙ ФАСОВАННЬ!Й 1КГ гост _x000C_,иа caxapnecok белыи фасованньи 1кг гост  x000c ,1
1e873b77-a93d-4ee6-829c-719acaf35c71.jpg,— — запазиолилллилллиллллллллОлллЕЕ MILKA ШОКОЛАД МОЛ ВАНИЛИ ПЕЧЕН ОРЕО 300F  4279.99 _x000C_,  запазиолилллилллиллллллллолллее milka шоколад мол ванили печен орео 300f  4279 99  x000c ,0
274cd7f4-d58d-45ed-bb32-b23235f89b2d.jpg,"MUO K BA TOHYY, SNICKERS SUPEp 80/95, [ _x000C_",muo k ba tohyy snickers supep 8095   x000c ,1
436da019-e697-44a3-949c-0c7171f8ec5b.jpg,"° ВОДА ПИТЬЕВАЯН СВЯТОЙ — oe ` ИСТОЧНИК Н/ГАЗ 0,331 СПОРТИК „» Fr ЛО _x000C_", вода питьеваян святои  oe  источник нгаз 0331 спортик  fr ло  x000c ,0
f42fb4ee-7c0a-45e9-837a-0816f310a073.jpg,‚ BOUNTY ШОКОЛАДНЫЙ БАТОНЧИК TPHO _x000C_, bounty шоколадныи батончик tpho  x000c ,0
801cba92-d2f2-4d91-bf91-1c6cc06b5198.jpg,fens JACK DANIELS О.7л i | Tene. 4 GO™. _x000C_,fens jack daniels о 7л i  tene  4 go   x000c ,0
7006ae18-a6d3-4bd2-86f6-ad7c04ed2ede.jpg,— СЛОЙКА © МАЛИНОЙ 70Г ФЛ/ П | (ПЕНЗЕНСКИЙ XB) ) _ Ч ЭЕ aa _x000C_, слоика  малинои 70г фл п  пензенскии xb   ч эе aa  x000c ,0
1b66b3a7-36d5-42f2-8c82-c4e9250779e1.jpg,"ЧАЙ АЗЕРЧАЙ БУКЕТ 4YEPH.100NAKX2r 200г 379% : « >, >, a _x000C_",чаи азерчаи букет 4yeph 100nakx2r 200г 379     a  x000c ,0
93e223c2-2d46-43d9-9ebd-ae050bbbf54a.jpg,"“KOHDAK СТАРЕЙШИНА 40% 5 ЛЕТ 0,51 ! \РОССИЯ) :6 _x000C_",kohdak стареишина 40 5 лет 051  россия 6  x000c ,0
76e687be-a642-4744-8afe-9acde5393b1b.jpg,"BODKA ТАЛКА 60% 0,5Л (РОССИЯ) :12 | _x000C_",bodka талка 60 05л россия 12   x000c ,0
2a0494ee-05a7-4f69-b624-8f44dec7d8fa.jpg,ДОМИК В ДЕРЕВНЕ “ose | CMETAHA 15%; ЗООГ мннн eee ( _x000C_,домик в деревне ose  cmetaha 15 зоог мннн eee   x000c ,1
794c7f46-b7da-4e6f-a521-ad06be2e1d78.jpg,TT Be | MODR Uh И уач ау acy я _x000C_,tt be  modr uh и уач ау acy я  x000c ,0
db8d77fd-cf5c-40bd-b29c-22881e93e877.jpg,"| | I i Пиво светлое | Балтика 0 6/a 4600882251453 — ), 50, ж / 6 0,45л. 101599585 Е РТУ.15 1.2(2) ` _x000C_",  i i пиво светлое  балтика 0 6a 4600882251453   50 ж  6 045л  101599585 е рту 15 1 22   x000c ,0
83e77332-b33b-4cb8-9e44-81c82c97df35.jpg,"a CHAPP! KOPM fy, COGAK BAIN 1 VErygainn NO ДОМАШНЕ У esr _x000C_",a chapp kopm fy cogak bain 1 verygainn no домашне у esr  x000c ,0
79f4e79b-d37f-4d64-9351-58f9d1532b73.jpg,"У | HASOP ШОКОЛАДНЫХ КОНФЕТ | Я9Й МЕРСИ МОЛОЧНЫЙ 250Г | | KTVB APYSEM reo 509% « ш i ~~ ~~ Vy, Fy Fr ! _x000C_",у  hasop шоколадных конфет  я9и мерси молочныи 250г   ktvb apysem reo 509  ш i   vy fy fr   x000c ,1
7cba70ef-b863-465d-81d3-acd91dd1ad66.jpg,"Пивной напиток Ёоктор Дизель ф ‚ жевика, греипфрут . 4601501410822 102490397 Е 5,0% c/6 0,45л. ч зач оАЛ Pout _x000C_",пивнои напиток еоктор дизель ф  жевика греипфрут   4601501410822 102490397 е 50 c6 045л  ч зач оал pout  x000c ,0
da171a67-6a7c-410f-a8d7-a667245fd27b.jpg,"eee БЗМЖ КЕФИР ПРОСТОКВАШИНО | 2,5% NIG 930г _x000C_",eee бзмж кефир простоквашино  25 nig 930г  x000c ,1
29572f43-7c03-4f0f-b641-3a9e3de7cb13.jpg,Ketuyft HEINZ ГОМАТНЫЙ a/n 320г рО х _x000C_,ketuyft heinz гоматныи an 320г ро х  x000c ,1
cac1c6be-9000-45de-9e5c-bd843a858ce1.jpg,Презервативы iN TIME Ne3 | особо томнки AatTexcrrnriana -... _ _x000C_,презервативы in time ne3  особо томнки aattexcrrnriana       x000c ,0
ef9f2a3b-1688-4101-9e99-f62151e2c0fc.jpg,"Виски ВИЛЬЯМ ЛОУСОНС 0.71 ' at), _x000C_",виски вильям лоусонс 0 71  at  x000c ,1
ca3ecaf3-0cd6-49cb-b990-dfb4542a2d74.jpg,- CADACT UAONCORE РИМЕАРРЬЕ ПИВН НАП О: - RO aa _x000C_, cadact uaoncore римеаррье пивн нап о  ro aa  x000c ,0
9baeb347-8c64-4959-8e2d-42870a3fa238.jpg,"_ ee ЙИ ооа °° ADRENALINE RUSH НАПИТОК ЭНЕРГЕТИЧЕСКИЙ ГАЗ | 00,4497 _x000C_", ee ии ооа  adrenaline rush напиток энергетическии газ  004497  x000c ,1
95536837-7bae-4747-8470-9ee618ffca3e.jpg,БЗМЖ СЫР M/1.VIOLA/BUONA СЛИВОЧНЫЙ 50% П/КОНТ 200F 222% _x000C_,бзмж сыр m1 violabuona сливочныи 50 пконт 200f 222  x000c ,0
c7130d42-4d10-4f1f-87de-fe97ef6056c8.jpg,| Ук КРАБОВЫЕ ПАЛОЧКИ ОХЛ 200-220Г | \ @ a _x000C_, ук крабовые палочки охл 200220г    a  x000c ,0
324e2f55-0062-431a-acf9-73af3e68a13f.jpg,KBAC КРЕСТЬЯНСКИЙ N3t 1.47 _x000C_,kbac крестьянскии n3t 1 47  x000c ,1
495f19f3-5bf3-4d70-9a27-cba31c6b6cae.jpg,ВАС TOFFIFEE КОНФЕТЫ LWOKC : _x000C_,вас toffifee конфеты lwokc   x000c ,1
bfb2c44d-e90f-416c-896d-fdf73dc0fc2c.jpg,"Н ВОДКА МОРОША . В КАРЕЛИИ УР.МЯГМ*‘] ЗО. 1/ y hi, i _x000C_",н водка мороша   в карелии ур мягм зо  1 y hi i  x000c ,0
83d132e4-00ee-45e0-b2d8-2f315b0578c4.jpg,Б3ЗМЖ CMETAHA ПРОСТОКВАШИНО 15% П/СТ 300r _x000C_,б3змж cmetaha простоквашино 15 пст 300r  x000c ,0
d534b1be-d9c6-4e94-ba03-b038edc71b11.jpg,Вино МАРТИНИ ` — ACTH 0.75л — игристое белое сладкое Ё_ —. . _x000C_,вино мартини   acth 0 75л  игристое белое сладкое е      x000c ,0
dd64e42f-8119-4f09-9076-0fff60a14dc1.jpg,пололооалоолиололо оо ОООа ЙОЙ МАРМЕЛАД ЖЕВ.БОН ПАРИ  КИСЛЫЕ ЧЕРВЯКИ 75Г —82°9 _x000C_,пололооалоолиололо оо оооа иои мармелад жев бон пари  кислые червяки 75г 829  x000c ,0
510f01f2-3d0f-487e-a1f1-468b12ea8585.jpg,"КОНЬЯК СТАРЫЙ КЕНИГСБЕРГ 4- | ХЛЕТНИЙ 40% 0,26Л ` Anas _x000C_",коньяк старыи кенигсберг 4  хлетнии 40 026л  anas  x000c ,0
cdc87b7d-55cb-4de4-888f-c0be463a81a0.jpg,"Энергетический напиток Адреналин Paw ж/ © 0,449N. oe Щ i ip» Aaa» ar ае 2/ | _x000C_",энергетическии напиток адреналин paw ж  0449n  oe щ i ip aaa ar ае 2   x000c ,1
4b197dcd-dc06-483c-bd0f-05289412f65b.jpg,HAN. Б/А ГАЗ.КОЛА — ДОБРЫЙ 1/ _x000C_,han  ба газ кола  добрыи 1  x000c ,1
788ffc9e-0048-4f2f-ad5a-d3d8d607f2ab.jpg,"Se | Чипсы, LAYS КРАБ 140/150Г _x000C_",se  чипсы lays краб 140150г  x000c ,1
2be9bb3a-2d7a-425a-b4fc-172ef9a76c86.jpg,Напиток ДЖАГА C.45n ' _x000C_,напиток джага c 45n   x000c ,0
c386e023-4de3-4ce9-b49d-06305b849907.jpg,"Вино ANCHH, О.75л . _x000C_",вино anchh о 75л    x000c ,1
20341382-57ad-4929-b87b-ec26e0f3ea36.jpg,апиток МАРТИНИ НКО 0.5n рое.белый сладкый _ „ь _x000C_,апиток мартини нко 0 5n рое белыи сладкыи  ь  x000c ,1
72948484-2daf-46f8-8c67-21bcedbf0893.jpg,КРАБ. ПАЛОЧКИ ИМИТАЦИЯ : ОХЛ.В/У 200Г РУССКОЕ МОРЕ : _x000C_,краб  палочки имитация  охл ву 200г русское море   x000c ,0
68626048-3c78-4ca1-95f8-848e042ac2da.jpg,"'________7_._.__—__—___""___—___-- HEINZ КЕТЧУП ТОМАТНЫЙ 320г _x000C_",7   heinz кетчуп томатныи 320г  x000c ,1
e7950c61-06e5-429a-b808-8a5789b17091.jpg,Пиво БАЛТИКА КЛАССИЧ.№3 0.45л ae ae ee ra ы on _x000C_,пиво балтика классич 3 0 45л ae ae ee ra ы on  x000c ,1
b73dca50-07d0-4312-bf79-f789ab5e5382.jpg,"БЗМЖ КЕФИР ПРОСТОКВАШИНО — 2,5% П/Б 930r > ay, ao eC _x000C_",бзмж кефир простоквашино  25 пб 930r  ay ao ec  x000c ,1
9bd15d2e-83f9-44c6-afdf-569c724c2f3b.jpg,ЯНЦО КУРИНОЕ СТОЛОВОЕ TRATELOPHA LOLUT ТЕНДЕР _x000C_,янцо куриное столовое tratelopha lolut тендер  x000c ,1
7e9d0d70-ec83-4e79-96c4-f41d5da826ca.jpg,"ПЕЧЕН С КЛУБНИЧНЫМ KPEMOM 190Г 69° , _x000C_",печен с клубничным kpemom 190г 69   x000c ,0
37d2caad-1377-439c-a100-85614ccc8df5.jpg,"a ee NESCAFE GOLD КОФЕ СУБЛИМ с MONOTbIM 95° CT/ 6  509,99 _x000C_",a ee nescafe gold кофе сублим с monotbim 95 ct 6  50999  x000c ,0
2d7bb906-c153-46ae-bb51-d26a8b8dae09.jpg,"E's ESSA ПИВНОЙ НАПИТОК ЛАЙМ/ MATA ПАСТ 6,5% 0,4Л CT/ BYT  — & @вф В a _x000C_",es essa пивнои напиток лаим mata паст 65 04л ct byt    вф в a  x000c ,0
527ff1ce-4775-4040-9645-632676ed5e03.jpg,' Виски ДЖОННИ УОКЕР О.7л. _x000C_, виски джонни уокер о 7л   x000c ,0
a8dbc3bd-fe71-4b8d-bb9e-df028f22f0fb.jpg,"| ||| Вино opAntia pHoe | | Апсны кргасін1 | Э6 п адкое - © 4607052020039 70000136634 ef 6 0,75n. ne а nese Afuai... i _x000C_",  вино opantia phoe   апсны кргасн1  э6 п адкое   4607052020039 70000136634 ef 6 075n  ne а nese afuai    i  x000c ,1
20638b51-50a8-495a-aa9d-fad184032148.jpg,"В BODKA ПЯТЬ ОЗЕР 40% 0,11 (ОМСКВИНПРОМ) _x000C_",в bodka пять озер 40 011 омсквинпром  x000c ,0
f2543636-a907-4226-baa8-efa0154cd402.jpg,"ВОДКА ЦАРСКАЯ ЗОЛОТАЯ 40% 0,5/1 й 589” _x000C_",водка царская золотая 40 051 и 589  x000c ,0
25de4501-7cd1-4587-a4d4-fadf8ca08589.jpg,| ] Квос РУССКИЙ 1.42л Т _x000C_,  квос русскии 1 42л т  x000c ,1
f35455ed-67ce-49c9-8a45-b7cbaf85bc85.jpg,"Bee CARTE NOIRE КОФЕ PACTBOP Э5Г СТ/ Б О 849,99 _x000C_",bee carte noire кофе pactbop э5г ст б о 84999  x000c ,0
b6681695-5424-46bf-9314-9019c6420908.jpg,Вино МАРТИНИ ACTH 0.75n i _x000C_,вино мартини acth 0 75n i  x000c ,0
47c444cf-f2fe-48f1-b0d4-6c6cb2ed366c.jpg,"‚Чипсы -AYS 140- "" _x000C_",чипсы ays 140   x000c ,1
4ad2e7da-d983-4b9e-92c5-60f290c33ec9.jpg,— | ЖЕЛ’ТАЧ БОЧКА КВАС CHE у фИ cA ‘ 5Л і _x000C_,  желтач бочка квас che у фи ca  5л   x000c ,1
bf4b0919-73dc-4c51-8a57-1f42f268f0e6.jpg,"КОНЬЯК СТАРЕЙШИНА 5 == ЛЕТ 40% 0,5Л ' Baa Da By о^ п y _x000C_",коньяк стареишина 5  лет 40 05л  baa da by о п y  x000c ,0
beec767e-6f94-4ea4-9632-cba8f0f116f1.jpg,ЧЕРНОГОЛОВКА НАПИТОК ДЮШЕС ГАЗ 2Л _x000C_,черноголовка напиток дюшес газ 2л  x000c ,1
a1a41e7d-962c-4240-bc60-3e6068f70465.jpg,"Ц \БЗМЖ Кефир ПРО(ЦОКВАШИНО 930r | 2,5% _x000C_",ц бзмж кефир процоквашино 930r  25  x000c ,1
6ecb82ab-9453-42e1-a8ac-d5327ab330c1.jpg,ES | Яйца КРАСНАЯ ЦЕНД 1Оцуу _x000C_,es  яица красная ценд 1оцуу  x000c ,1
9f558a2b-c608-4ce6-97f6-76f613ff4cea.jpg,КОНФЕТЫ МЕРСИ БЛЭК& УАЙТ ШОКОЛАДНЫЕ 240г ‚ ww. 509% _x000C_,конфеты мерси блэк уаит шоколадные 240г  ww  509  x000c ,1
28c6ab91-c830-4ad2-864b-2da559e7a204.jpg,Hasop MERC! конфет 250r | _x000C_,hasop merc конфет 250r   x000c ,1
1c7df246-4df8-4d90-85a2-6194b66b27b0.jpg,Sn КОМАРТИНИ BRAK с % Э Sn й В . Ы оЕ _x000C_,sn комартини brak с  э sn и в   ы ое  x000c ,1
e8c1a6c9-1da2-45a5-8991-6ec74dc4b89a.jpg,| 'Напиток CORONA EXTRA 0.355n i —- sPilmia 4 qe ct ‘6 _x000C_, напиток corona extra 0 355n i  spilmia 4 qe ct 6  x000c ,0
bd31044a-6784-46ac-8f2a-90e77c7a4417.jpg,"| BHHO ИГРИСТОЕ АБРАУ. BUHO | ДЮРСО БЕЛОЕ П/ СЛ 0,78 РОССИЙ _x000C_", bhho игристое абрау  buho  дюрсо белое п сл 078 россии  x000c ,0
017d0517-6e01-4e7e-93a0-c57eb1f5ec5d.jpg,"—————— rt errr I Musso БАЛТИКА КЛАССИЧ.М* З О.45л оо , Н _x000C_", rt errr i musso балтика классич м з о 45л оо  н  x000c ,1
ff21a973-8a21-45a5-9f2f-a5e6a7075a6b.jpg,т'т':'_________ ° ПЕЧЕНЬ ТРЕСКИ ПО-  МУРМАНСКИ ВК Ж/Б 18ST © ) 139” | | ASS _x000C_,тт  печень трески по  мурмански вк жб 18st   139   ass  x000c ,0
6e94025c-0003-45b3-be2d-f3c28f7f5ee1.jpg,В Ann БАЛТИКА hws КЛАССИЧЕСК © иВО 18% ж/б 0 467 оо . _x000C_,в ann балтика hws классическ  иво 18 жб 0 467 оо    x000c ,1
75d86c2a-15ff-4c4a-9466-fb853d18bcfa.jpg,ПИВО БАЛТИКА №3 КЛАССИЧЕСК. — Е СВ.АЛК.4.8% Ж/Б 0.45/ ; _x000C_,пиво балтика 3 классическ   е св алк 4 8 жб 0 45   x000c ,1
5f1cf880-0f1d-433d-95da-f19fb2490258.jpg,"| bIMMK Кефир ПРОСТОКВАШИНО 930r "" as _x000C_", bimmk кефир простоквашино 930r  as  x000c ,1
60029b54-7176-4fb3-9e45-a20bf21c676c.jpg,"НАСТОИКА ГОРЬКАЯ жгучий ‹ ПЕРЧИК 40% 0,5Л | a <р _x000C_",настоика горькая жгучии  перчик 40 05л  a р  x000c ,0
a7af0a82-d9bd-4f3c-951e-9bd0947e122c.jpg,"КВАС ЛИДСКИЙ ХЛЕБНЫЙ 11/6 1,5Л е` в he аы Г^ “ _x000C_",квас лидскии хлебныи 116 15л е в he аы г   x000c ,1
4ca62066-1680-4d9b-9b7c-dee4f7c3e388.jpg,| ВОДКА БЕЛАЯ 1 РЕЗКА 40% 0.57) _x000C_, водка белая 1 резка 40 0 57  x000c ,0
8fd21f22-0aaf-4e33-9bfe-3880c13ad6f2.jpg,— wee NUBO БАЛТИКА № 3 КЛАССИЧЕСК CB Ant. 48. Ж/Б 0 45Л _x000C_, wee nubo балтика  3 классическ cb ant  48  жб 0 45л  x000c ,1
83c3aebf-4984-4985-993e-5f79882f2c51.jpg,Чипсы LAYS 225r a _x000C_,чипсы lays 225r a  x000c ,1
3db3992e-ea15-4588-a9f8-1c27a18e48e0.jpg,"OT _ ] — + Квгс Желтая | ""' il | Бочка 1/6 1,5. O. Sata rig 1524 17%ар : _x000C_",ot     квгс желтая   il  бочка 16 15  o  sata rig 1524 17ар   x000c ,1
7dfd653a-279a-4e09-a9e4-2633eb60cce6.jpg,Водка АРХАНГЕЛЬСКАЯ 5 0.7n СЕВЕРНАЯ ВЫДЕРЖКА 40% *€ _x000C_,водка архангельская 5 0 7n северная выдержка 40   x000c ,0
63d928c3-bfb6-4a8d-92b0-0c53dcca9ea7.jpg,"п‘”“""…”'цш Батонцик ‚ # Сникерс Супер В 210 3 вог_ Т АН 862 Mig) _x000C_",пцш батонцик   сникерс супер в 210 3 вог т ан 862 mig  x000c ,1
06c5c74e-a791-4f8e-af1f-16b05a287a47.jpg,LAYS ЧИПСЫ КАРТОФ СМЕТАНА ЗЕЛЕНЬ _x000C_,lays чипсы картоф сметана зелень  x000c ,1
a6166881-c0df-4bb9-b07e-613a7485845d.jpg,"ВОДКА ГРАФ ЛЕДОФФ 40% 0,5 ж Л = _x000C_",водка граф ледофф 40 05 ж л   x000c ,0
f6eb7017-b98e-463f-a325-463c326c3d32.jpg,Напиток RICH ЗЕЛЕНЫЙ ЧАИ 1л CO вкусом манго б/алк ПЭТ _x000C_,напиток rich зеленыи чаи 1л co вкусом манго балк пэт  x000c ,0
94174709-4fd7-4bec-9852-8a35e66914d0.jpg,"DRIVE МЕ НАПИТОК ЭНЕРГЕТ ОРИГИНАЛЬНЫИ ГАЗ 0,449Л _x000C_",drive ме напиток энергет оригинальныи газ 0449л  x000c ,1
ecd12011-58e0-4a22-9971-73b55aed901a.jpg,"в | | > Ф ТАРЫЙ МЕЛЬНИК ИЗ 7очонкд ПИВО СВЕТ МЯГ MACT4,3%0,45/1 СТ/ БУТ _x000C_",в    ф тарыи мельник из 7очонкд пиво свет мяг mact430451 ст бут  x000c ,1
729581c3-c3f7-491e-9669-e7f81ecc81c6.jpg,| Драже M&Ms 45r 1 _x000C_, драже mms 45r 1  x000c ,0
bab6bfe0-0bf2-4758-bdfb-94838db13a79.jpg,Батончик  SNICKERS SUPER  80r  WOK. map ap/xap/myr reve | _x000C_,батончик  snickers super  80r  wok  map apxapmyr reve   x000c ,1
f0fa9877-b0ad-4c19-9b26-fc1e6d73bf5d.jpg,НВ ВЕРМУТ МАРТИНИ BbAHKO БЕЛЫЙ СЛАДКИЙ 15% О0 сл | _x000C_,нв вермут мартини bbahko белыи сладкии 15 о0 сл   x000c ,1
0a695d48-f71f-45b7-8cbb-aecc1bf77d97.jpg,ЬЗзМмжЖ Сметоно ПРОС [ОКі'А\])ИНО хООг _x000C_,ьззммжж сметоно прос окаино хоог  x000c ,1
9a9f1486-8c8c-4b48-9127-8036ea13d154.jpg,| Кофе МОНАНСН GOLD Эъг . . [__‚’.’.-'._.ь‘- ар” _x000C_, кофе монансн gold эьг         ь ар  x000c ,0
ec8a3f71-a333-4709-9318-07f9db391d0e.jpg,| Яйца КРАСНАЯ ЦЕНА 10цуу .Ур„иио ‹'Мооио ст _x000C_, яица красная цена 10цуу  уриио мооио ст  x000c ,1
570dd7e2-da87-44a6-b49f-6cc523a2f15e.jpg,РИС УВЕЛКА ДЛИННОЗЕРНЫЙ \ В/ПАК 5Х80 400Г 109° _x000C_,рис увелка длиннозерныи  впак 5х80 400г 109  x000c ,0
420b11f6-47ce-41fe-9cbf-c6f2d729c0fe.jpg,"HP BEPMYT МАРТИНИ BbAHKO БЕЛЫЙ СЛАДКИЙ 15% 0,5Л | _x000C_",hp bepmyt мартини bbahko белыи сладкии 15 05л   x000c ,1
ff992beb-be68-48d2-b2e2-80131ab7477b.jpg,HEKTAP RICH ВИШНЕВЫЙ Be OCBFTNFHEE IS; ‚ _x000C_,hektap rich вишневыи be ocbftnfhee is   x000c ,0
1ff9db4e-313c-4b89-b99a-61ca79092507.jpg,слой*^ С “POM 708 ов 99 _x000C_,слои с pom 708 ов 99  x000c ,0
291a6769-468d-4a04-a3a6-96d771286838.jpg,| ‚Пиво 54 “ i rice) м. foe _x000C_, пиво 54  i rice м  foe  x000c ,1
a419f1aa-b28e-4d02-abff-f6a22137a59f.jpg,"НАПИТОК ЭНЕРГ.ДРАЙВ'МИ Б/А ГАЗ.НИТРО БУСТ 0,449Л | ай ————_ Ь О ' _x000C_",напиток энерг драивми ба газ нитро буст 0449л  аи  ь о   x000c ,1
ba86f014-6b07-47cb-a43c-8a9bb91b0b94.jpg,| ar МАКАРОННЫЕ ИЗДЕЛИЯ СПАГЕТТИ | _x000C_, ar макаронные изделия спагетти   x000c ,0
9799019e-88cf-4c9c-b1df-00b5e1c71bb8.jpg,"› ШОК.БАТОНЧИК SNICKERS ‚ ° SUPER 80/95Г | Ee «, З г _x000C_", шок батончик snickers   super 8095г  ee  з г  x000c ,1
950dab4c-bc6b-4f49-8676-e5b551facd02.jpg,"ЧАЙ РИЧАРД РОЯЛ ЦЕЙЛОН 100ПАК Х 2Г 2001 429"" _x000C_",чаи ричард роял цеилон 100пак х 2г 2001 429  x000c ,0
fe1b2a52-efad-45bb-939b-c679c3fa7ed9.jpg,— Печенье ОВСЯНОЕ 310r 7 _x000C_, печенье овсяное 310r 7  x000c ,0
3763d2ee-7f37-4323-9b20-09d4ebca110b.jpg,"ВИСКИ REDS: шЕ БЛЭК 40% 6,51. | 'Г > ч ” х _x000C_",виски reds ше блэк 40 651   г  ч  х  x000c ,0
